date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2018-10-13,ZCH0B7ZB,ST12000NM0007,12000138625024,1,83,208462856,94,0,100,5,100,0,80,26386144583,93,6606,100,0,100,4,,,,,100.0,0.0,100.0,4295032833.0,,,65.0,35.0,,,100.0,109.0,100.0,375.0,35,35,100,0,100,0,200,0,100.0,6533.0,100.0,32774512040.0,100.0,50686078791.0
2018-10-12,ZCH0B7ZB,ST12000NM0007,12000138625024,1,83,221166904,94,0,100,5,100,0,80,26384296463,93,6586,100,0,100,4,,,,,100.0,0.0,100.0,4295032833.0,,,66.0,34.0,,,100.0,109.0,100.0,374.0,34,34,100,0,100,0,200,0,100.0,6513.0,100.0,32695031200.0,100.0,50534123047.0
2018-08-30,ZCH0B98M,ST12000NM0007,12000138625024,1,81,122401312,96,0,100,4,100,0,89,728192609,94,5337,100,0,100,3,,,,,95.0,5.0,100.0,0.0,,,70.0,30.0,,,100.0,62.0,100.0,474.0,30,30,100,64,100,64,200,0,100.0,5217.0,100.0,37466380480.0,100.0,54453037900.0
2018-08-29,ZCH0B98M,ST12000NM0007,12000138625024,1,77,54627656,96,0,100,4,100,0,89,723678033,94,5310,100,0,100,3,,,,,95.0,5.0,100.0,0.0,,,69.0,31.0,,,100.0,61.0,100.0,473.0,31,31,100,64,100,64,200,0,100.0,5190.0,100.0,37404079016.0,100.0,54203424652.0
2018-08-28,ZCH0B98M,ST12000NM0007,12000138625024,1,79,85239848,96,0,100,4,100,0,89,720978114,94,5286,100,0,100,3,,,,,96.0,4.0,100.0,0.0,,,70.0,30.0,,,100.0,60.0,100.0,472.0,30,30,100,64,100,64,200,0,100.0,5166.0,100.0,37349602984.0,100.0,54044372188.0
2018-07-08,ZCH0BCCV,ST12000NM0007,12000138625024,1,83,194177064,97,0,100,3,100,3168,88,603784722,96,4293,100,0,100,2,,,,,99.0,1.0,100.0,0.0,,,75.0,25.0,,,100.0,23.0,100.0,241.0,25,25,100,0,100,0,200,0,100.0,4254.0,100.0,36087357344.0,100.0,44673287326.0
2018-07-07,ZCH0BCCV,ST12000NM0007,12000138625024,1,82,144608520,97,0,100,3,100,1552,88,599720761,96,4269,100,0,100,2,,,,,99.0,1.0,100.0,0.0,,,74.0,26.0,,,100.0,23.0,100.0,240.0,26,26,100,0,100,0,200,0,100.0,4231.0,100.0,35992258184.0,100.0,44474677190.0
2018-07-06,ZCH0BCCV,ST12000NM0007,12000138625024,1,82,164589896,97,0,100,3,100,152,88,596422709,96,4245,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,23.0,100.0,239.0,25,25,100,0,100,0,200,0,100.0,4207.0,100.0,35921826256.0,100.0,44320949718.0
2018-04-25,ZCH0BCWV,ST12000NM0007,12000138625024,1,80,101226650,98,0,100,2,97,13160,86,378457971,98,2495,100,0,100,1,,,,,77.0,23.0,100.0,0.0,,,78.0,22.0,,,100.0,3.0,100.0,143.0,22,22,100,0,100,0,200,0,100.0,2473.0,100.0,28294230320.0,100.0,30400795678.0
2018-04-24,ZCH0BCWV,ST12000NM0007,12000138625024,1,80,96200504,99,0,100,1,100,0,86,376012806,98,2477,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,3.0,100.0,139.0,21,21,100,0,100,0,200,0,100.0,2456.0,100.0,28205808768.0,100.0,30240050452.0
2018-04-23,ZCH0BCWV,ST12000NM0007,12000138625024,1,83,206169616,99,0,100,1,100,0,86,372678510,98,2454,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,3.0,100.0,138.0,20,20,100,0,100,0,200,0,100.0,2432.0,100.0,28023090024.0,100.0,30044456788.0
2018-11-13,ZCH0BD7G,ST12000NM0007,12000138625024,1,81,119366096,96.0,0.0,100.0,4.0,100.0,0.0,90.0,938823550.0,92,7131,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,121.0,100.0,549.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7004.0,100.0,64627832632.0,100.0,62933576204.0
2018-11-12,ZCH0BD7G,ST12000NM0007,12000138625024,1,82,170370128,96.0,0.0,100.0,4.0,100.0,0.0,90.0,937546271.0,92,7107,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,120.0,100.0,548.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,6980.0,100.0,63704192728.0,100.0,62931655596.0
2018-11-11,ZCH0BD7G,ST12000NM0007,12000138625024,1,77,48929680,97.0,0.0,100.0,3.0,100.0,0.0,90.0,935648054.0,92,7086,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,120.0,100.0,547.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,6959.0,100.0,62706046744.0,100.0,62831797130.0
2018-09-26,ZCH0BGYN,ST12000NM0007,12000138625024,1,84,223914208,92,0,100,6,100,8,89,803256313,93,6192,100,0,100,5,,,,,100.0,0.0,100.0,4295032833.0,,,72.0,28.0,,,100.0,45.0,100.0,315.0,28,28,100,0,100,0,200,0,100.0,6151.0,100.0,41308155864.0,100.0,60722493158.0
2018-09-25,ZCH0BGYN,ST12000NM0007,12000138625024,1,74,23687616,92,0,100,6,100,8,89,801851416,93,6168,100,0,100,5,,,,,100.0,0.0,100.0,4295032833.0,,,72.0,28.0,,,100.0,45.0,100.0,314.0,28,28,100,0,100,0,200,0,100.0,6128.0,100.0,41304717616.0,100.0,60525704814.0
2018-09-24,ZCH0BGYN,ST12000NM0007,12000138625024,1,75,31192648,92,0,100,6,100,8,89,799741489,93,6144,100,0,100,5,,,,,100.0,0.0,100.0,4295032833.0,,,72.0,28.0,,,100.0,44.0,100.0,313.0,28,28,100,0,100,0,200,0,100.0,6103.0,100.0,41293581208.0,100.0,60300205614.0
2018-04-10,ZCH0BHPP,ST12000NM0007,12000138625024,1,76,43291640,98,0,100,2,100,0,85,334257323,98,2330,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,2.0,100.0,205.0,33,33,100,8,100,8,200,0,100.0,2273.0,100.0,26112920304.0,100.0,27885546248.0
2018-04-09,ZCH0BHPP,ST12000NM0007,12000138625024,1,79,77462080,98,0,100,2,100,0,85,330655898,98,2307,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,2.0,100.0,204.0,32,32,100,8,100,8,200,0,100.0,2251.0,100.0,25931165840.0,100.0,27613189656.0
2018-04-08,ZCH0BHPP,ST12000NM0007,12000138625024,1,82,144659152,98,0,100,2,100,0,85,327161994,98,2283,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,2.0,100.0,203.0,32,32,100,8,100,8,200,0,100.0,2227.0,100.0,25749255024.0,100.0,27374016000.0
2018-06-28,ZCH0BSM8,ST12000NM0007,12000138625024,1,80,98898432,97,0,100,3,100,0,83,206990618,97,2835,100,0,100,2,,,,,95.0,5.0,100.0,0.0,,,78.0,22.0,,,100.0,54.0,100.0,655.0,22,22,100,16,100,16,200,0,100.0,2607.0,100.0,16215983232.0,100.0,20259932468.0
2018-06-27,ZCH0BSM8,ST12000NM0007,12000138625024,1,83,179467776,97,0,100,3,100,0,83,204358352,97,2811,100,0,100,2,,,,,95.0,5.0,100.0,0.0,,,79.0,21.0,,,100.0,53.0,100.0,654.0,21,21,100,16,100,16,200,0,100.0,2583.0,100.0,16048209472.0,100.0,20019993956.0
2018-06-26,ZCH0BSM8,ST12000NM0007,12000138625024,1,84,228656400,97,0,100,3,100,0,83,201545041,97,2788,100,0,100,2,,,,,95.0,5.0,100.0,0.0,,,79.0,21.0,,,100.0,52.0,100.0,653.0,21,21,100,16,100,16,200,0,100.0,2560.0,100.0,15855191840.0,100.0,19773917340.0
2018-11-11,ZCH0BVZE,ST12000NM0007,12000138625024,1,83,209739008,97.0,0.0,100.0,3.0,100.0,32.0,90.0,5208124323.0,92,7086,100.0,0.0,100,2,,,,,85.0,15.0,100.0,0.0,,,70.0,30.0,,,100.0,92.0,100.0,552.0,30,30,100.0,48.0,100.0,48.0,200.0,0.0,100.0,6959.0,100.0,42440009656.0,100.0,65435865270.0
2018-11-10,ZCH0BVZE,ST12000NM0007,12000138625024,1,83,195412456,97.0,0.0,100.0,3.0,100.0,32.0,90.0,5205590342.0,92,7062,100.0,0.0,100,2,,,,,85.0,15.0,100.0,0.0,,,70.0,30.0,,,100.0,92.0,100.0,551.0,30,30,100.0,48.0,100.0,48.0,200.0,0.0,100.0,6935.0,100.0,42367859920.0,100.0,65249547782.0
2018-11-09,ZCH0BVZE,ST12000NM0007,12000138625024,1,82,148897256,97.0,0.0,100.0,3.0,100.0,32.0,90.0,5202642842.0,92,7037,100.0,0.0,100,2,,,,,85.0,15.0,100.0,0.0,,,70.0,30.0,,,100.0,92.0,100.0,550.0,30,30,100.0,48.0,100.0,48.0,200.0,0.0,100.0,6911.0,100.0,42271628944.0,100.0,65055122526.0
2018-08-27,ZCH0BWPV,ST12000NM0007,12000138625024,1,77,229888920,98,0,100,2,100,120,84,13639061489,94,5476,100,0,100,1,,,,,93.0,7.0,100.0,0.0,,,78.0,22.0,,,100.0,43.0,100.0,276.0,22,22,100,56,100,56,200,0,100.0,5439.0,100.0,41116493176.0,100.0,55304889695.0
2018-08-26,ZCH0BWPV,ST12000NM0007,12000138625024,1,83,218262264,98,0,100,2,100,104,84,13636730627,94,5454,100,0,100,1,,,,,97.0,3.0,100.0,0.0,,,78.0,22.0,,,100.0,42.0,100.0,275.0,22,22,100,8,100,8,200,0,100.0,5417.0,100.0,41111260520.0,100.0,55054354879.0
2018-08-25,ZCH0BWPV,ST12000NM0007,12000138625024,1,83,215810712,98,0,100,2,100,104,84,13633042528,94,5429,100,0,100,1,,,,,97.0,3.0,100.0,0.0,,,78.0,22.0,,,100.0,41.0,100.0,274.0,22,22,100,8,100,8,200,0,100.0,5392.0,100.0,41081924240.0,100.0,54837098855.0
2018-01-15,ZCH0BX3C,ST12000NM0007,12000138625024,1,83.0,189155288.0,99.0,0.0,100.0,1.0,100,0,71.0,13761243.0,100,115,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,0.0,100.0,60.0,22.0,22.0,100.0,0.0,100.0,0.0,200,0,100.0,98.0,100.0,1665225088.0,100.0,1209563286.0
2018-01-14,ZCH0BX3C,ST12000NM0007,12000138625024,1,84.0,238264568.0,99.0,0.0,100.0,1.0,100,0,70.0,9707202.0,100,91,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,0.0,100.0,59.0,20.0,20.0,100.0,0.0,100.0,0.0,200,0,100.0,74.0,100.0,1315192832.0,100.0,876282286.0
2018-01-13,ZCH0BX3C,ST12000NM0007,12000138625024,1,76.0,44157384.0,99.0,0.0,100.0,1.0,100,0,68.0,5691618.0,100,67,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,0.0,100.0,58.0,21.0,21.0,100.0,0.0,100.0,0.0,200,0,100.0,50.0,100.0,962674936.0,100.0,546411662.0
2018-09-28,ZCH0BZEG,ST12000NM0007,12000138625024,1,82,165263888,92,0,100,6,100,16,90,898344190,93,6266,100,0,100,5,,,,,99.0,1.0,100.0,4295032833.0,,,79.0,21.0,,,100.0,54.0,100.0,333.0,21,21,100,16,100,16,200,0,100.0,6221.0,100.0,44679286960.0,100.0,61931424940.0
2018-09-27,ZCH0BZEG,ST12000NM0007,12000138625024,1,76,42155008,92,0,100,6,100,16,90,893098861,93,6240,100,0,100,5,,,,,99.0,1.0,100.0,4295032833.0,,,78.0,22.0,,,100.0,54.0,100.0,332.0,22,22,100,16,100,16,200,0,100.0,6195.0,100.0,44665702024.0,100.0,61577760364.0
2018-09-26,ZCH0BZEG,ST12000NM0007,12000138625024,1,84,224562616,92,0,100,6,100,16,89,888514549,93,6218,100,0,100,5,,,,,99.0,1.0,100.0,4295032833.0,,,79.0,21.0,,,100.0,53.0,100.0,331.0,21,21,100,16,100,16,200,0,100.0,6173.0,100.0,44611539456.0,100.0,61326048882.0
2018-11-01,ZCH0C61J,ST12000NM0007,12000138625024,1,76,41277568,90.0,0.0,100.0,10.0,100.0,0.0,90.0,908604574.0,92,7085,100.0,0.0,100,9,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,56.0,100.0,379.0,26,26,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7037.0,100.0,44958936344.0,100.0,69340278436.0
2018-10-31,ZCH0C61J,ST12000NM0007,12000138625024,1,75,30404096,90.0,0.0,100.0,10.0,100.0,0.0,90.0,905597902.0,92,7057,100.0,0.0,100,9,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,56.0,100.0,378.0,24,24,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7009.0,100.0,44918102208.0,100.0,69126098340.0
2018-10-30,ZCH0C61J,ST12000NM0007,12000138625024,1,80,107269976,90,0,100,10,100,0,90,904010142,92,7033,100,0,100,9,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,56.0,100.0,377.0,24,24,100,0,100,0,200,0,100.0,6986.0,100.0,44893764328.0,100.0,68983161468.0
2018-12-04,ZCH0C660,ST12000NM0007,12000138625024,1,82,145367960,97.0,0.0,100.0,3.0,100.0,24.0,89.0,731553167.0,92,7855,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,119.0,100.0,410.0,32,32,96.0,2104.0,96.0,2104.0,200.0,0.0,100.0,7790.0,100.0,37725476904.0,100.0,59832119476.0
2018-12-03,ZCH0C660,ST12000NM0007,12000138625024,1,80,94855440,97.0,0.0,100.0,3.0,100.0,24.0,89.0,729127770.0,92,7831,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,118.0,100.0,409.0,32,32,96.0,2072.0,96.0,2072.0,200.0,0.0,100.0,7766.0,100.0,37640854704.0,100.0,59622088444.0
2018-12-02,ZCH0C660,ST12000NM0007,12000138625024,1,73,19058560,97.0,0.0,100.0,3.0,100.0,24.0,89.0,726335325.0,92,7808,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,117.0,100.0,408.0,32,32,98.0,1048.0,98.0,1048.0,200.0,0.0,100.0,7743.0,100.0,37566055112.0,100.0,59376950436.0
2018-09-20,ZCH0C8N6,ST12000NM0007,12000138625024,1,80,95265248,98,0,100,2,100,8,87,4840728402,94,6058,100,0,100,1,,,,,98.0,2.0,100.0,17180131332.0,,,70.0,30.0,,,100.0,89.0,100.0,334.0,30,30,100,24,100,24,200,0,100.0,5974.0,100.0,30494840808.0,100.0,44063409752.0
2018-09-19,ZCH0C8N6,ST12000NM0007,12000138625024,1,79,80771000,98,0,100,2,100,8,87,4838709573,94,6035,100,0,100,1,,,,,98.0,2.0,100.0,17180131332.0,,,69.0,31.0,,,100.0,89.0,100.0,333.0,31,31,100,24,100,24,200,0,100.0,5951.0,100.0,30414834584.0,100.0,43884781096.0
2018-09-18,ZCH0C8N6,ST12000NM0007,12000138625024,1,74,25723592,98,0,100,2,100,8,87,4836495150,94,6010,100,0,100,1,,,,,98.0,2.0,100.0,17180131332.0,,,70.0,30.0,,,100.0,89.0,100.0,332.0,30,30,100,24,100,24,200,0,100.0,5927.0,100.0,30320378656.0,100.0,43680048744.0
2018-08-04,ZCH0CAC4,ST12000NM0007,12000138625024,1,81,122723416,92,0,100,6,100,0,88,659812108,95,4924,100,0,100,5,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,37.0,100.0,262.0,26,26,100,0,100,0,200,0,100.0,4886.0,100.0,38108972688.0,100.0,52345842690.0
2018-08-03,ZCH0CAC4,ST12000NM0007,12000138625024,1,80,90830088,92,0,100,6,100,0,88,657332171,95,4900,100,0,100,5,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,37.0,100.0,259.0,26,26,100,0,100,0,200,0,100.0,4862.0,100.0,38018066568.0,100.0,52160714832.0
2018-08-02,ZCH0CAC4,ST12000NM0007,12000138625024,1,80,92761488,92,0,100,6,100,0,88,655105937,95,4876,100,0,100,5,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,37.0,100.0,258.0,27,27,100,0,100,0,200,0,100.0,4839.0,100.0,37956629624.0,100.0,51979942464.0
2018-11-01,ZCH0CC4V,ST12000NM0007,12000138625024,1,78,70206240,93.0,0.0,100.0,6.0,100.0,224.0,88.0,611013340.0,94,5737,100.0,0.0,100,5,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,100.0,100.0,441.0,34,34,100.0,0.0,100.0,0.0,200.0,0.0,100.0,5605.0,100.0,33961953832.0,100.0,55219766706.0
2018-10-31,ZCH0CC4V,ST12000NM0007,12000138625024,1,81,129481800,93.0,0.0,100.0,6.0,100.0,224.0,88.0,604218031.0,94,5716,100.0,0.0,100,5,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,100.0,100.0,440.0,32,32,100.0,0.0,100.0,0.0,200.0,0.0,100.0,5583.0,100.0,33942085512.0,100.0,53101643362.0
2018-10-30,ZCH0CC4V,ST12000NM0007,12000138625024,1,81,137864216,93,0,100,6,100,224,88,596399849,94,5691,100,0,100,5,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,99.0,100.0,439.0,31,31,100,0,100,0,200,0,100.0,5559.0,100.0,33919791664.0,100.0,50690911258.0
2018-09-01,ZCH0CC8F,ST12000NM0007,12000138625024,1,75,33521112,98,0,100,2,100,0,89,769107170,94,5620,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,32.0,100.0,297.0,27,27,100,0,100,0,200,0,100.0,5577.0,100.0,40599174896.0,100.0,55137604406.0
2018-08-31,ZCH0CC8F,ST12000NM0007,12000138625024,1,80,108461176,98,0,100,2,100,0,89,764437993,94,5596,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,32.0,100.0,296.0,27,27,100,0,100,0,200,0,100.0,5552.0,100.0,40380899760.0,100.0,54942538278.0
2018-08-30,ZCH0CC8F,ST12000NM0007,12000138625024,1,83,185436904,98,0,100,2,100,0,89,759793587,94,5571,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,32.0,100.0,295.0,27,27,100,0,100,0,200,0,100.0,5527.0,100.0,40153881096.0,100.0,54758251198.0
2018-09-22,ZCH0CCBY,ST12000NM0007,12000138625024,1,71,11279384,94,0,100,5,100,0,90,928889557,94,6117,100,0,100,4,,,,,100.0,0.0,100.0,12885098499.0,,,79.0,21.0,,,100.0,32.0,100.0,324.0,21,21,100,0,100,0,200,4,100.0,6066.0,100.0,42802851360.0,100.0,97833543538.0
2018-09-21,ZCH0CCBY,ST12000NM0007,12000138625024,1,81,125110208,94,0,100,5,100,0,90,924840145,94,6093,100,0,100,4,,,,,100.0,0.0,100.0,12885098499.0,,,80.0,20.0,,,100.0,32.0,100.0,323.0,20,20,100,0,100,0,200,4,100.0,6042.0,100.0,42617079600.0,100.0,97644864818.0
2018-09-20,ZCH0CCBY,ST12000NM0007,12000138625024,1,84,235804504,94,0,100,5,100,0,90,920730933,94,6069,100,0,100,4,,,,,100.0,0.0,100.0,12885098499.0,,,80.0,20.0,,,100.0,32.0,100.0,322.0,20,20,100,0,100,0,200,4,100.0,6018.0,100.0,42428901872.0,100.0,97455455498.0
2018-08-18,ZCH0CCCY,ST12000NM0007,12000138625024,1,78,69009184,98,0,100,2,100,24,88,701558827,94,5256,100,0,100,1,,,,,97.0,3.0,100.0,17180131332.0,,,79.0,21.0,,,100.0,36.0,100.0,259.0,21,21,100,0,100,0,200,0,100.0,5133.0,100.0,39622683456.0,100.0,53463998791.0
2018-08-17,ZCH0CCCY,ST12000NM0007,12000138625024,1,82,173303264,98,0,100,2,100,24,88,698006121,95,5234,100,0,100,1,,,,,97.0,3.0,100.0,17180131332.0,,,79.0,21.0,,,100.0,36.0,100.0,258.0,21,21,100,0,100,0,200,0,100.0,5112.0,100.0,39435794168.0,100.0,53266900575.0
2018-08-16,ZCH0CCCY,ST12000NM0007,12000138625024,1,72,15792904,98,0,100,2,100,24,88,693467843,95,5210,100,0,100,1,,,,,97.0,3.0,100.0,17180131332.0,,,79.0,21.0,,,100.0,36.0,100.0,257.0,21,21,100,0,100,0,200,0,100.0,5087.0,100.0,39227494120.0,100.0,53073549631.0
2018-07-15,ZCH0CCGY,ST12000NM0007,12000138625024,1,84,234689912,98,0,100,2,100,0,88,614709323,95,4443,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,24.0,100.0,233.0,25,25,100,0,100,0,200,0,100.0,4409.0,100.0,36428267160.0,100.0,46326034156.0
2018-07-14,ZCH0CCGY,ST12000NM0007,12000138625024,1,83,200479440,98,0,100,2,100,0,88,611770647,95,4419,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,24.0,100.0,232.0,25,25,100,0,100,0,200,0,100.0,4384.0,100.0,36346701792.0,100.0,46129248236.0
2018-07-13,ZCH0CCGY,ST12000NM0007,12000138625024,1,82,154489832,98,0,100,2,100,0,88,608658814,95,4395,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,24.0,100.0,231.0,25,25,100,0,100,0,200,0,100.0,4361.0,100.0,36258164184.0,100.0,45927655572.0
2018-08-28,ZCH0CCMC,ST12000NM0007,12000138625024,1,78,63040584,99,0,100,1,100,0,86,419337885,97,3004,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,8.0,100.0,183.0,21,21,100,0,100,0,200,0,100.0,2966.0,100.0,29505650648.0,100.0,35498858418.0
2018-08-27,ZCH0CCMC,ST12000NM0007,12000138625024,1,84,228450560,99,0,100,1,100,0,86,416423776,97,2980,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,7.0,100.0,182.0,21,21,100,0,100,0,200,0,100.0,2942.0,100.0,29373668048.0,100.0,35307969578.0
2018-08-26,ZCH0CCMC,ST12000NM0007,12000138625024,1,82,173708008,99,0,100,1,100,0,86,413704055,97,2956,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,7.0,100.0,181.0,21,21,100,0,100,0,200,0,100.0,2918.0,100.0,29246139352.0,100.0,35136614970.0
2018-09-02,ZCH0CCMD,ST12000NM0007,12000138625024,1,82,152369360,98,0,100,2,100,0,89,770933477,94,5808,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,52.0,100.0,360.0,32,32,100,0,100,0,200,0,100.0,5733.0,100.0,40884778512.0,100.0,56923916432.0
2018-09-01,ZCH0CCMD,ST12000NM0007,12000138625024,1,81,133945688,98,0,100,2,100,0,89,768173201,94,5785,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,52.0,100.0,359.0,32,32,100,0,100,0,200,0,100.0,5709.0,100.0,40824331192.0,100.0,56721799408.0
2018-08-31,ZCH0CCMD,ST12000NM0007,12000138625024,1,82,150913680,98,0,100,2,100,0,89,765485304,94,5760,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,52.0,100.0,358.0,32,32,100,0,100,0,200,0,100.0,5685.0,100.0,40749540648.0,100.0,56569417008.0
2018-08-04,ZCH0CD2Y,ST12000NM0007,12000138625024,1,81,124568544,93,0,100,6,100,17,88,660058079,95,4925,100,0,100,5,,,,,97.0,3.0,100.0,4295032833.0,,,80.0,20.0,,,100.0,34.0,100.0,259.0,20,20,100,24,100,24,200,0,100.0,4883.0,100.0,38194228864.0,100.0,52262440082.0
2018-08-03,ZCH0CD2Y,ST12000NM0007,12000138625024,1,82,163840816,93,0,100,6,100,0,88,658141865,95,4900,100,0,100,5,,,,,97.0,3.0,100.0,0.0,,,80.0,20.0,,,100.0,34.0,100.0,258.0,20,20,100,16,100,16,200,0,100.0,4865.0,100.0,38125812128.0,100.0,52125988240.0
2018-08-02,ZCH0CD2Y,ST12000NM0007,12000138625024,1,81,118206384,93,0,100,6,100,0,88,655504869,95,4876,100,0,100,5,,,,,97.0,3.0,100.0,0.0,,,80.0,20.0,,,100.0,34.0,100.0,257.0,20,20,100,16,100,16,200,0,100.0,4841.0,100.0,38046030800.0,100.0,51915994440.0
2018-10-01,ZCH0CDC7,ST12000NM0007,12000138625024,1,83,195898736,98,0,100,2,100,2320,87,530641599,96,3821,100,0,100,2,,,,,98.0,2.0,100.0,0.0,,,77.0,23.0,,,100.0,12.0,100.0,230.0,23,23,100,8,100,8,200,0,100.0,3779.0,100.0,34218056520.0,100.0,42882232122.0
2018-09-30,ZCH0CDC7,ST12000NM0007,12000138625024,1,79,87025048,98,0,100,2,100,2152,87,527093451,96,3798,100,0,100,2,,,,,98.0,2.0,100.0,0.0,,,78.0,22.0,,,100.0,12.0,100.0,229.0,22,22,100,8,100,8,200,0,100.0,3756.0,100.0,34095108136.0,100.0,42652166074.0
2018-09-29,ZCH0CDC7,ST12000NM0007,12000138625024,1,83,178785008,98,0,100,2,100,2144,87,523384400,96,3774,100,0,100,2,,,,,98.0,2.0,100.0,0.0,,,78.0,22.0,,,100.0,12.0,100.0,228.0,22,22,100,8,100,8,200,0,100.0,3732.0,100.0,33964054632.0,100.0,42386698090.0
2018-06-11,ZCH0CDE8,ST12000NM0007,12000138625024,1,79,87682256,99,0,100,1,100,0,82,163832175,99,1135,100,0,100,1,,,,,100.0,0.0,100.0,4295032833.0,,,80.0,20.0,,,100.0,6.0,100.0,106.0,20,20,100,0,100,0,200,0,100.0,1097.0,100.0,14186158344.0,100.0,13977801136.0
2018-06-10,ZCH0CDE8,ST12000NM0007,12000138625024,1,66,4353104,99,0,100,1,100,0,82,160176521,99,1111,100,0,100,1,,,,,100.0,0.0,100.0,4295032833.0,,,80.0,20.0,,,100.0,6.0,100.0,105.0,20,20,100,0,100,0,200,0,100.0,1073.0,100.0,13929492304.0,100.0,13662856432.0
2018-06-09,ZCH0CDE8,ST12000NM0007,12000138625024,1,80,109515072,99,0,100,1,100,0,82,156361827,99,1086,100,0,100,1,,,,,100.0,0.0,100.0,4295032833.0,,,80.0,20.0,,,100.0,6.0,100.0,104.0,20,20,100,0,100,0,200,0,100.0,1049.0,100.0,13630609696.0,100.0,13334478456.0
2018-10-16,ZCH0CDHJ,ST12000NM0007,12000138625024,1,83,213607112,94,0,100,5,100,0,87,516469168,94,5470,100,0,100,4,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,95.0,100.0,639.0,35,35,100,0,100,0,200,0,100.0,5229.0,100.0,32523754512.0,100.0,43373549496.0
